"(60, 22)","[[20.33856480185531, 35.35606969948522], [45.42857919307627, 26.582595165562907], [26.301270947477352, 24.94032566428058], [34.47178620384591, 33.47183692438075], [43.65110564848579, 18.27114075726259], [38.51016746175981, 44.72164698438424], [40.74185213225926, 47.25642800012425], [30.698391405434766, 38.596661842570605], [47.66427410316142, 29.798698410511758], [44.13975864267518, 43.98847653784371], [18.445854419550457, 6.756703918958334], [12.156441500543785, 11.014928836476196], [0.8486882080068814, 24.917625801558092], [30.097729259676942, 28.75143412005585], [29.566434250098773, 46.549350353992544], [39.99510924422701, 33.665003832766885], [42.2381081575755, 7.248072225012697], [11.357607500880412, 33.888801966098626], [32.02120044963663, 21.768072557383483], [18.708534854398067, 39.42037447351654], [40.459378513273705, 32.95962836921901], [1.6096348951514905, 34.50307156040539], [18.346935150055373, 44.90654686433629], [44.601689680759016, 23.563372811621974], [43.96439686831963, 12.592386728192889], [43.91650383702409, 27.143258152155674], [33.439466953972534, 15.322809909945628], [8.64800082701268, 13.637291717609173], [42.098127962082465, 48.13129221840958], [2.9889133323956427, 36.963757222573705], [45.13231680156221, 18.560760216391518], [43.85549905181963, 16.583098763700193], [34.590065992030134, 39.0143002101979], [7.128434367445536, 0.8273407866183136], [25.60226858940855, 42.40711825965308], [30.396300466308507, 20.031537030759], [6.462050019559806, 49.73596436668544], [6.559310526051071, 41.54666332359092], [5.027994522120494, 23.85796073779171], [20.32175799572486, 40.02578801695046], [47.593137653434624, 22.006283355998946], [27.03654328218692, 2.591725383480653], [19.128962553152075, 47.770305439595454], [5.3226891864400105, 25.087483074572358], [46.143969677802346, 32.60861288695288], [45.996322269170484, 21.00153110366102], [20.710217231557397, 16.082770469621316], [30.540950956922195, 36.21721454535303], [12.444551785718094, 36.390375108505346], [44.16994742500138, 31.371722865411105], [26.824291073740536, 25.819495012820447], [24.806176177694084, 38.14094869621278], [28.237821926908875, 35.67665733725353], [29.12314489019264, 3.2033339010013764], [42.99368792358309, 44.67543718997765], [46.749544438727405, 3.6560538245181906], [36.24355753662374, 43.32700037710679], [46.34021917933853, 15.887758820723086], [26.42854228419374, 37.721036007599146], [8.688100773953622, 23.440200739246652], [20.33856480185531, 35.35606969948522]]"
"(60, 13)","[[0.7773658446923348, 25.08273374440817], [0.37485358939714497, 31.843778627703834], [8.499963744550337, 46.79297467188705], [30.025537077353597, 17.951747776426608], [29.116380593664502, 21.83532848896198], [7.481635799321451, 25.957845613024418], [5.969923441116126, 48.509076495811286], [47.83924977556901, 32.86273096390065], [28.856369815356853, 30.62122353687312], [21.071516454961436, 15.866372316082789], [14.129104670541354, 33.427916007499725], [4.826890355950958, 17.892354942636224], [47.900389521786174, 9.681387794422259], [20.408728626185617, 1.0794097156459903], [11.630801163440113, 28.51567781578578], [31.437626026426692, 8.26923288408256], [9.828301394708822, 15.284942579795057], [48.08895017669572, 35.62049863551542], [32.557337544762774, 32.94791750172485], [11.901709971994956, 10.376053398974417], [21.703082338663105, 5.208008938322406], [34.86964922683822, 48.41815566627145], [20.402694936755257, 22.826838504822888], [16.035364353813712, 37.28241507605132], [9.156097786148209, 1.5538931093811048], [25.450326330564778, 39.943122833183665], [9.052975756581255, 3.1195385307651424], [15.85696132076122, 39.53276961024126], [31.042478197836026, 10.408095466916405], [46.925479997540606, 36.78098323331185], [19.367578109400053, 32.17100719043405], [13.581654886389599, 8.663929839312996], [40.19826250451734, 7.646612844391665], [2.3934840725249042, 24.521872697157015], [33.02272890490412, 35.79357331375822], [8.960312715275903, 38.72998003476696], [38.415865654727675, 29.437673807079396], [3.8094943579058627, 8.03600290830988], [46.000241745979146, 31.463564714870508], [20.585343225639797, 19.56418012061339], [36.43404067824271, 9.74799065845906], [7.053431893972722, 0.1382321327976166], [41.31231480772964, 17.007657137607445], [33.000746277587616, 41.89977616845768], [36.576928901853705, 39.332406474755345], [17.059320990620915, 48.117813508015736], [4.537901248301429, 0.18491238659917864], [12.227822864542231, 49.391515539751595], [46.46632155556794, 19.964614868443046], [9.93490800750863, 19.985345338182558], [46.561818845854695, 43.41160798953212], [1.7905864954256945, 43.76067022614754], [6.887049135747597, 33.265891183273595], [3.036226841679274, 49.29540511425684], [16.847583097468267, 17.819369179148488], [35.777860583714435, 42.25553276417837], [19.33230345588622, 20.958523036897258], [35.582901774534996, 11.416542466382056], [27.811090355732077, 3.4989608878059575], [10.26891301247191, 8.310116726657862], [0.7773658446923348, 25.08273374440817]]"
"(60, 8)","[[48.57844613461194, 28.99229940130365], [40.652240273054026, 32.521325671143835], [49.746781066328296, 7.978047107320352], [32.18077157430809, 41.23771636966945], [33.567235451783674, 48.374119990792465], [8.230753328253988, 7.242916949179767], [0.20521245525909615, 26.973674020581523], [43.86737111904182, 27.2855971749805], [5.986579823111743, 15.892053162539371], [31.149929628799832, 26.54014841334571], [13.026453409232609, 25.88889522836217], [48.827710801211346, 7.606644791596723], [24.259617793509115, 30.496692298203627], [7.280237051815508, 29.63145937961322], [30.313438597211732, 16.385573290936218], [40.02182753275097, 48.37722722789333], [18.339904745130077, 47.63600211398963], [26.739553829894092, 38.630245686271316], [17.529421304083826, 1.6156256663825197], [10.173954494361581, 21.115253762471482], [9.21244059849795, 32.32091811000453], [27.48744729812597, 3.991179651555715], [6.903220718652375, 9.244560847604166], [10.518801147845208, 47.48241819120902], [2.257640659021787, 17.587192043341883], [13.61788986555743, 28.157025436988807], [33.781083477170974, 17.978771867676702], [20.99743048073932, 45.88226407502492], [39.755956373327834, 15.308581458523685], [6.666233561573093, 20.062211670146013], [45.789073083547045, 27.220570060619142], [33.836783877858956, 44.058703285009585], [20.502807205011532, 9.386089075148785], [48.799222620296, 36.33344710456687], [17.42293496524538, 1.351884079119492], [12.07310760953077, 37.9682886022645], [44.007132844791414, 44.93161750468433], [15.908359577381088, 3.125221839468467], [32.071510173275485, 16.763782347480987], [44.13882582498301, 23.15127027045916], [30.1340093901169, 9.053472351166647], [4.575190849456545, 3.157491058863149], [21.674609397709837, 31.724432789420966], [2.237056119224856, 28.878124448704373], [14.86758519526864, 6.23509779095282], [25.05517043198945, 6.237088170652738], [38.34523948963823, 38.586427940012726], [20.62217737704108, 40.17577592304542], [8.465843499442133, 29.786480467772424], [0.9785645642499563, 24.64308898720362], [40.558378079271954, 27.61381324071484], [45.476347254626894, 39.94442534939786], [6.693040992002191, 18.248854870045108], [35.80776815054734, 38.08628855672613], [1.2762548641345184, 21.529483470236904], [32.11154922888795, 2.229152497852882], [21.18639574139585, 46.004792342343315], [0.6096048465248693, 35.38215864596547], [8.768943583023853, 22.06189733501802], [13.627579915987315, 36.04224438088521], [48.57844613461194, 28.99229940130365]]"
"(60, 21)","[[6.6863347903264145, 0.9257837978387251], [40.37030602985013, 23.833907735525262], [47.87545159859988, 41.271396596776185], [6.6638237108235465, 3.022478765569497], [27.431697950308852, 44.966348947599045], [44.95835912998745, 0.9924760382433118], [34.745491311936156, 32.332677247260406], [34.638809177574196, 45.530874544368146], [25.029179890705596, 41.0745356320717], [45.96601847790765, 28.549690824089748], [4.616886282189031, 47.149258689495674], [32.11022484438001, 15.315644782543513], [2.1399646684755194, 29.301941197447878], [9.642761135597866, 19.481433708496006], [0.538803984982994, 15.522086077125063], [31.254134624811137, 8.434681455144766], [39.28482544878102, 46.861780974561064], [18.914904318971843, 30.782199883612567], [47.79528221239201, 20.763630338403544], [9.441793623017801, 39.608533204063605], [34.963337266613415, 5.286357401924585], [22.521272869799, 9.182119886886031], [37.48060309640624, 9.536195833099004], [27.476149932347788, 30.588320410115166], [29.399765520768124, 36.555405256521176], [37.37545953091343, 8.799731455811777], [21.559876679386626, 1.3744098856898035], [5.11103683723671, 22.24218383718967], [23.491283825875005, 25.856059723135072], [42.527177164198314, 44.193050644083726], [12.156268386388092, 44.15673041709273], [19.712996370377034, 41.22198371452351], [21.087493801420752, 0.48419119075296946], [41.51177617011376, 13.963360628344363], [5.624273105549216, 17.56870543173519], [14.238930694699453, 21.93679557470563], [31.648846319170126, 12.409924235566727], [13.084152028864581, 10.836597059105562], [5.516497943701854, 26.950897493355047], [25.021536108427895, 10.44699428824964], [13.379288577727294, 49.2698237175759], [44.231470569251115, 18.700907312246397], [3.6230297303522563, 37.23704863138614], [30.25494611149224, 30.312556051272804], [23.292097376461342, 4.631342944152678], [42.09266303333692, 46.679456431429585], [39.56096322952499, 19.68172575085302], [14.622835641426718, 11.0216589209303], [5.090860207377812, 26.574611983318885], [17.99768125777299, 38.85319044121359], [21.84744399999688, 39.571730793608616], [19.894275362387305, 25.153907039345203], [34.58581736743263, 2.806389142249943], [6.908592477256531, 38.82064369505095], [30.546827591753967, 32.10855167321136], [4.622035912623263, 33.45869079526534], [48.04701041292381, 2.8219332844168497], [14.497202059484165, 42.475699105977284], [38.26912576745905, 1.0088913962500001], [15.936131316044017, 47.89699347139755], [6.6863347903264145, 0.9257837978387251]]"
"(60, 12)","[[5.243319782801114, 37.15835107157881], [2.3433226581912825, 10.654401022082588], [18.450595251525247, 43.1500136455861], [30.66936930800749, 2.658494058547239], [33.41114634977822, 28.006426132761174], [2.6705274429959456, 40.33795334540785], [17.700136620338743, 30.105994314442324], [30.49918404390356, 35.88728768451436], [7.475046714747091, 32.7357353553989], [27.678913728561422, 7.618915851603214], [45.77241314835522, 41.98394413512889], [8.128486996369954, 7.256905418033455], [35.67637118534952, 1.4808293547347529], [27.701971032147572, 7.382441295719211], [9.193584400240196, 42.83319872212362], [30.90103777996192, 48.65537208223281], [16.89617934667527, 24.317697832956288], [7.829719720387507, 32.25652602303359], [35.12642289332849, 3.013579318050963], [45.212384634745355, 5.94507988427086], [38.34437012187421, 28.154968777766914], [20.842706075380423, 0.8981610106411575], [14.787753364703327, 38.153142487718426], [46.58008515274487, 4.571728807835479], [20.67381967039769, 36.11182173363163], [32.51644514325864, 24.031599918871187], [30.397144070482074, 8.689109577289372], [5.213518263701977, 3.9330481912813244], [25.983810427592868, 43.027056136257194], [24.690082354191212, 3.579470054328998], [39.71736549730633, 29.985036749019233], [30.255494243573278, 17.319611596086315], [21.0502621730734, 46.844645603208384], [40.701058480511975, 26.996804302263932], [37.29224104654494, 28.494633626890742], [38.91056763790993, 43.88632734065445], [15.030441949098828, 8.113505013926869], [18.307068081534606, 23.950612069752676], [8.99863421045496, 25.202501667338574], [12.396315766990318, 11.734641909167898], [3.860489151976182, 45.79719303096071], [45.91673033930585, 31.401448307436358], [28.367378700552077, 33.87120779061906], [45.500484574254244, 4.032417100607005], [43.925318399697574, 25.604576217341148], [14.391450506678433, 45.08102548776742], [24.435032349260016, 26.880535655386122], [29.778997989700894, 8.05735506269571], [11.59283651943116, 1.4505933439400875], [11.985453964894448, 0.21536261526097222], [25.139055389421195, 12.35791517564589], [41.12788548717475, 41.12011934349092], [3.505071421264161, 18.20129462923599], [22.895853385797704, 3.3470952719674205], [19.325451234471487, 43.861431797990605], [26.889243642367905, 6.374858668105277], [38.663958620638745, 49.587561819931345], [22.2351432459596, 13.501039449461171], [10.475227473934206, 6.470633935371589], [31.5441703547976, 1.5904511651807118], [5.243319782801114, 37.15835107157881]]"
"(60, 19)","[[23.682407372065033, 26.18761189139942], [36.4980781432274, 27.39355779571482], [9.116812478021046, 11.472567838619845], [40.541378091952055, 19.357962583916688], [19.90292710452169, 2.9111687204435857], [38.00034104346181, 42.83593965611475], [28.606583762697298, 45.99951368126357], [12.009084921916669, 23.017106191217202], [26.173225638923007, 20.36799125977885], [7.892645445615642, 30.425348518082068], [14.516468887202377, 29.185795344437015], [14.325458597105644, 21.7559048839701], [13.694064329425244, 7.773817757523544], [16.407691340620147, 28.9681937353992], [40.649788542787356, 11.277269325410511], [47.78726513729186, 14.460132502663775], [3.940358570921437, 37.089963767158615], [1.5263228348185776, 8.085620688296075], [11.12489047532031, 23.78338954282234], [15.199602708078253, 18.208509908225135], [40.755405521797414, 34.04041881131034], [25.613774772316184, 12.089220693845625], [4.959042399483588, 24.582485559786548], [18.798710667441355, 4.586547544886316], [37.05395229918003, 34.110571559254005], [2.6388166354638476, 38.1657314105978], [47.291643590006956, 7.823723043380931], [44.14765762874977, 4.281316156481596], [9.438487271451134, 8.427479470874177], [11.095129452688074, 36.77633479763058], [40.384410305401914, 47.24457700302186], [31.75417056242275, 26.697405748919106], [21.382736201302272, 5.985584376663688], [32.52190732223064, 14.354806915304746], [32.438198495515195, 30.094548622790718], [7.249816529126591, 31.699491352852192], [37.01196919596555, 41.33558847198832], [41.452011782153576, 4.5579265817003165], [29.074243784972566, 35.329584264108384], [16.219681944556797, 39.239973595190996], [37.37224287744291, 42.59410260399406], [3.884578514438408, 10.301815038759244], [31.80119081800544, 19.575626128441797], [31.57912234602734, 22.898573227250573], [4.111990448739839, 9.902670132996171], [25.284878693438507, 7.559047821958248], [29.170667978011156, 33.72671489684749], [47.54504026435956, 0.15615324927782948], [1.8592403147362047, 39.31507600947821], [26.43874380293046, 46.38091470803106], [34.18009184626628, 15.138816671668426], [10.78497196057765, 19.535566196821037], [21.51766059396708, 44.74145246277924], [5.988967403897244, 0.28082735326682706], [36.747877009942044, 49.20912275877545], [48.4589570294182, 42.981610727535966], [0.3023591573339035, 14.822453478785109], [44.17037958464468, 7.421239078371489], [46.74603200240416, 37.52989832294815], [5.7403607061924875, 42.70848784675775], [23.682407372065033, 26.18761189139942]]"
"(60, 10)","[[46.18005641184803, 39.564647676141846], [43.308547754637885, 42.19232096226645], [33.30931468301389, 1.1174268077235594], [43.809315234936705, 33.28686323706208], [16.87040415057875, 39.38509164413032], [31.063750779657994, 22.401224401222564], [22.51048073487705, 17.27340836997954], [8.34408615155206, 15.11720148331741], [19.436622375414814, 38.07601625427542], [9.482600045647771, 15.864206261501495], [45.33497451621904, 20.248590826246204], [9.452033347767802, 6.067538443068993], [46.13474094824789, 17.067771168922004], [5.6913625434264485, 42.8302259657951], [34.91316117534785, 17.747653740126047], [43.54321563172234, 30.678599094941216], [19.69868776885698, 9.47378231427638], [14.785931781732886, 9.793670716431524], [0.46715893087482807, 26.125943518572846], [35.71688699496683, 14.897389994453968], [4.429894116815075, 33.75863843679596], [43.96624027980893, 12.534868627903151], [42.823215631115474, 39.10670030181792], [24.129556669384062, 44.50270291790766], [28.723864349227053, 25.877728537901824], [47.11488476021286, 11.029243383125575], [25.30583694185154, 46.56413442513047], [37.0137576410876, 49.44890930957915], [6.048602898914196, 49.461615440742726], [12.899258963098303, 42.928278367960424], [44.755499837391675, 49.03469475358386], [7.654477917989033, 17.448565028512704], [5.98488217749683, 49.720694876223696], [42.73786040964889, 36.88470871737996], [45.40255613196578, 20.403554881224252], [3.0863322385064675, 39.951413030475145], [49.267040238917645, 42.904261694877924], [22.622040767309326, 31.44359857397385], [14.2627413380376, 12.361980298786118], [42.96199250971753, 2.6762738819662903], [44.27129993467106, 0.5989209281637098], [13.969110004613372, 29.929263782502918], [20.992399863321776, 49.579805310341335], [36.297203305340766, 13.551584010369128], [33.167336615787406, 18.095296422665193], [5.337757629199519, 19.561245049736677], [6.838483595865657, 40.66376671780107], [43.7854710801032, 10.028267091119647], [49.9866298537148, 25.689342482082967], [16.399778908666363, 2.7168729936735083], [32.117023991990486, 18.58279314453666], [13.207546885492816, 0.9442034093011364], [28.951302518187934, 6.486427168333075], [32.60255452394588, 43.29974687367222], [13.981568626897007, 35.81753372595652], [1.9217353828575312, 7.85986719381952], [29.89413859399227, 19.159358104346104], [47.53627038523054, 45.724895548655745], [32.723160506997836, 36.763667029717716], [47.58414260563299, 26.384224642846565], [46.18005641184803, 39.564647676141846]]"
"(60, 7)","[[26.05362044508464, 31.09117130135019], [30.9381058818067, 49.968602761778556], [41.02210129918215, 3.801102434370218], [15.533302411595551, 42.735521586341946], [11.254618026072894, 43.22345913467109], [27.41511292215526, 7.5229653571948605], [35.78017135509508, 25.6311111936978], [42.40533219722098, 44.535985302511236], [21.96402499931132, 14.146882453659215], [11.506527347116242, 23.27320519130663], [49.56724496293135, 27.206940765269216], [9.96321186573607, 22.202402154874317], [27.675910465563536, 44.453394908573344], [29.575337414689294, 21.081460525434796], [43.317936182224386, 8.985938431907952], [29.18945730204305, 39.714821743473735], [4.434668496303712, 38.796127149535145], [26.542046538507698, 39.83374752697391], [48.999900571009206, 37.46401355253338], [15.33795687839406, 15.611784310648586], [42.3273836796013, 38.81731767603212], [5.35826276431342, 39.34871641094267], [28.84750555572137, 17.109935797056725], [38.09164513285853, 19.96215243039632], [32.37984841921174, 0.84749496401893], [47.41395668602777, 26.31726837729438], [23.3906223674471, 34.36943624015113], [0.7210443025818747, 41.71232850558801], [26.79080303547117, 22.228857317300864], [41.564708394077726, 45.10298436127509], [34.55412998082081, 36.277718271154406], [26.928191978356942, 23.509399403674884], [34.490511678722854, 10.907566740402974], [5.743954154897823, 1.7933251199650557], [42.91014102422562, 11.062233176557951], [45.92310702395825, 40.18450984514115], [41.58435099348687, 41.969620848258046], [42.25782905066562, 16.247770206017947], [37.637237365647046, 14.15708411070742], [34.40782537921155, 45.85028146545636], [25.81362859962839, 19.891512821953693], [31.230374004764094, 1.2824913917219682], [40.97167280804159, 11.910516704408696], [26.042585913533117, 21.044617360771962], [4.724176011942626, 6.795136353649661], [3.4807036957425153, 49.4081818193021], [25.363307453668583, 36.048019145771384], [4.810592179727957, 45.19034535517338], [39.37664300702761, 3.125068097585748], [5.749835242341411, 41.97424466096059], [25.818333154099637, 30.62424386619938], [6.259699782009426, 28.226877782198212], [6.52301535647466, 37.3826698548409], [48.912711824751696, 17.826755689584196], [35.691274849987764, 36.019508190897206], [26.581639343735397, 17.281166378808386], [31.579334461741652, 26.163428828044765], [29.779985790278563, 23.051293153402924], [13.20840262596834, 28.543577729648828], [46.856641129126345, 42.90195205494717], [26.05362044508464, 31.09117130135019]]"
"(60, 4)","[[3.0902100246689654, 24.76427002386768], [33.78402809682572, 5.273555561437643], [19.22759078002344, 22.944542020950507], [25.065835996924147, 30.81764213797787], [2.8820886751121435, 5.932708094284567], [37.86788887833241, 42.73521913514562], [20.369936367317354, 44.45150381941725], [47.53537189881357, 36.26619796371591], [44.60346352620665, 23.59031365025992], [29.926311284343054, 5.300816799072877], [10.073024793196833, 0.2404105931348044], [21.030352902222326, 24.418599245347174], [34.02064806868296, 28.2237284439175], [19.5719073088451, 44.32361094632653], [42.58347385003783, 26.442460849714923], [7.8444945173520795, 47.5353937223437], [42.904241100543835, 20.301596006712476], [23.196832677074536, 34.11331625404538], [10.403661106009732, 19.220705041067056], [16.196072263887835, 27.765245112468527], [43.19345152959467, 28.533896027537136], [34.77779324284887, 4.616859916098165], [12.606481095401644, 2.5309346947185505], [34.04311770526015, 4.178657456470858], [25.685911414786755, 10.356791935933135], [14.493594783115753, 11.075672458778445], [36.400425584681706, 17.72917081392102], [43.07351527394404, 28.768501796558926], [7.260550200803778, 0.80407375892661], [24.28633556090442, 42.956959312978796], [40.2425536358603, 21.296124465930127], [41.33356025949433, 6.889142160212735], [46.90899396833558, 32.276288716960615], [16.69214058658488, 11.447611827557358], [42.21846071013549, 42.8681353894626], [25.69631969869851, 46.27978699428787], [41.77221580067571, 4.484260329470829], [37.445203707747424, 10.809138497536702], [14.086597433341819, 45.61990808395054], [1.540335148827593, 24.931935148216404], [39.97223872148722, 28.887958715089123], [35.021865752149765, 12.845855483861513], [32.4055505525905, 8.371526266002583], [47.63090917983763, 19.126856320548246], [47.469425110353406, 20.581182823275622], [19.415622969843366, 33.02416616335714], [33.56727584830041, 34.19941468642874], [1.2459723894041208, 3.872544139394507], [21.01227091607061, 42.02026129906738], [11.5751725142759, 5.6098694260800555], [15.979852525208498, 15.373432420724747], [48.258279915043325, 43.41057671529825], [6.230593974514509, 17.646163579118962], [20.37635233981852, 0.4950865863548315], [34.49014477759929, 49.79258401406957], [43.06953902528666, 47.83756072256528], [46.080008128081644, 27.707205946842468], [43.13371390480529, 11.081820941993998], [40.14801682629336, 30.697145334650532], [45.40958494678489, 29.517297553552623], [3.0902100246689654, 24.76427002386768]]"
"(60, 20)","[[24.31860620907952, 34.90781303049669], [2.147029655064242, 46.98595870367524], [2.7951976210320084, 29.035722153671063], [38.002662974948805, 29.645684840980437], [45.452030656193934, 32.54588561323183], [33.181854706943454, 35.31010702666499], [8.120620615723173, 17.34490125520739], [13.016640044995043, 46.0196395293156], [15.978410510181257, 36.19848227719079], [20.327365741501858, 14.205811566220266], [22.068405651909057, 48.75668354804041], [48.29262991101548, 41.00710592188143], [1.2028837907578138, 34.682039318633414], [18.929082551336375, 0.5502238093826828], [47.83128889500814, 17.487649198497103], [7.859243352721479, 22.313711876611887], [38.420068217751194, 44.273284887895855], [48.5257125391503, 30.94063137615843], [47.81481420581635, 46.957819987407014], [1.304110131865488, 15.250252760740107], [5.221405272016294, 7.5271548290383015], [32.34571508171729, 49.672490322934976], [31.26138471839971, 46.127108424868986], [25.227851467405358, 32.08244389998021], [12.131597429775548, 2.305084205396235], [5.699137106989399, 39.107989736577615], [14.996994530500368, 0.7449751088057233], [22.12254361485607, 39.4020524188322], [12.634491733655938, 24.765358542016898], [4.021503553824529, 39.0540548462066], [0.28595385046940036, 5.674080844870461], [29.85201491835233, 40.15727584480098], [4.103761260874162, 26.635845949671694], [31.018966769164365, 27.86903157858307], [49.92102587648273, 1.6839239654773352], [14.216954981757668, 15.056225337294709], [23.77258204279035, 5.091496806836754], [18.048190070541292, 13.79302725869217], [0.8733353519749187, 43.646639664174494], [22.746811830317487, 16.55694303594844], [3.531120838738838, 29.009834692333307], [10.289707302218442, 21.10363940397435], [39.044203897547355, 13.742782877896293], [35.966795079500166, 43.72813931602983], [22.52560382965311, 37.527604601159325], [10.872952877222652, 4.081351046408354], [32.986535386103, 22.485332350700855], [1.154490826143112, 31.205494099605797], [37.296330565732966, 6.965190017923506], [14.473477225019622, 21.263049109269687], [36.73603707143752, 25.123813329189343], [13.10539927978146, 7.82848038877812], [13.352218183685254, 32.545128056887414], [44.54022164505294, 43.6140831780945], [35.15923991379679, 17.434969428976693], [40.92163562946929, 27.765196073419762], [27.03854045872682, 46.42230410722743], [42.956203664961315, 4.081244094168957], [4.575915969685662, 37.29264767557016], [8.08133544108493, 38.44299359110024], [24.31860620907952, 34.90781303049669]]"
