"(70, 12)","[[17.140100666646635, 18.446112947476312], [36.003994782489535, 29.738882438898784], [19.677017338008636, 22.468859033456933], [3.52036695193188, 15.695865399465008], [30.183053063236827, 32.495880447362154], [16.94583963076159, 38.94709908070361], [10.381775094769718, 12.770498314305028], [14.758841881759178, 1.7918386260351304], [48.43651459811426, 2.641611726355031], [17.846421784829786, 28.093845776024455], [6.27868704154757, 16.788825706648026], [21.768741823867277, 45.204798756673824], [14.444555082480658, 23.93010752478239], [38.87863626964715, 40.17172794711061], [24.72695302890174, 23.082190534430936], [37.28151425805178, 27.706883944845746], [46.545280090982175, 5.597487005460117], [37.98490777121567, 33.047228442067066], [27.266575471741096, 34.57331061966261], [14.105448685748446, 38.81051619694604], [40.400228229943785, 31.337820113945686], [42.302135157219, 33.711593215258354], [0.9658861542033992, 44.98833912146744], [14.467457066141732, 19.17183441061695], [36.05468898210298, 3.805716232168377], [13.47295422751153, 25.918370039605698], [41.75856077897049, 46.808232957293825], [47.64339220408057, 28.505296693342018], [12.141529759280134, 48.39463234996887], [43.64503758850989, 2.0223958378195404], [34.230598070840315, 40.9517207075602], [22.91236803849116, 40.13395289693504], [17.359793122053247, 2.7370948429570774], [4.244983091750826, 37.37865797668694], [43.0733869039539, 0.7235023960785958], [32.833831682258456, 8.494080193734781], [19.27161421052192, 48.29910702084827], [39.92541986671917, 26.984018871156085], [18.574334975436212, 37.158325074382184], [19.600120999138916, 23.939868796424502], [22.760332055733578, 3.490484075258321], [18.998893078572237, 42.140400849467], [23.68724938799805, 40.74346517342718], [49.20710160263659, 49.555742277572676], [26.789090250145094, 17.374180611292907], [35.07171314906003, 7.643408611845315], [43.83749879853261, 6.550633935741912], [30.131645675621105, 19.051983512803368], [46.7406231254981, 15.049372838906011], [49.489464820123864, 4.237617636664437], [38.83147043654295, 21.532086738190003], [25.13340712867011, 33.51366985223378], [20.942244749348106, 32.28259511132593], [36.460764212829964, 32.645028157792964], [44.275871890505556, 22.342959238825184], [34.89121730195271, 1.2661727886378704], [17.780289802693545, 14.862067777412069], [5.708084920555928, 36.59291313768825], [4.271936371014901, 47.551649939024045], [39.2116459826798, 45.39377301705529], [33.47950856034374, 7.441993984285], [25.92011881305616, 7.275339606279546], [35.791091199785605, 8.29552339956], [36.94162529252614, 32.16611925147142], [5.014214833816238, 33.08870050514023], [42.5302373889637, 1.423337147761955], [39.133958039648206, 3.1733441753036495], [40.329351236822355, 35.10650728663378], [19.835497415986826, 44.762599762838306], [38.49339054030425, 13.587356405594136], [17.140100666646635, 18.446112947476312]]"
"(70, 19)","[[16.080574609907945, 49.534063582908175], [19.656943979813462, 31.660270071418513], [12.805661176555155, 48.6842563609326], [43.72342651518204, 26.289630890058923], [18.34699344747335, 12.753637743131014], [32.48717592047028, 44.24144608307032], [5.300472678901658, 35.08385121960561], [6.3830773506385, 19.510693450868672], [29.74926433481312, 49.107767292302924], [15.083901611787077, 14.441961520417173], [45.587263109697865, 47.79592987694933], [18.88054207108728, 12.719702213751654], [46.94060340299999, 31.586993869164772], [20.44599841235754, 48.88706833956596], [35.40362462279546, 9.448752586357823], [30.18304219563046, 35.165316573164], [40.88561434134929, 28.483844836058896], [5.357203154388146, 16.084997034077116], [43.95304236676402, 30.62144939885385], [48.499841962111034, 0.5132485309848112], [25.98335228770681, 31.045422400250317], [35.576946753425354, 12.860190930721327], [21.18313011686366, 16.606156051335972], [12.217559748983875, 16.97744365847442], [41.62744536925735, 35.86745228577713], [10.861869224656417, 26.03751020532557], [20.958930474237363, 5.963629073122001], [42.95614379191741, 25.684832323495886], [41.75934261152003, 33.13595569602487], [36.08257430706806, 1.0285875629534758], [17.066391628811985, 32.942869430087285], [45.34373873027865, 18.830065820850013], [31.533071091439048, 10.013068892335125], [29.943760677642437, 17.968484592270567], [20.902010813723027, 11.609107879852115], [34.05751814435282, 41.03555353673675], [31.939350683292943, 40.7628909878842], [9.731080081043991, 13.457862532485642], [27.938424763995645, 38.39014279490232], [19.980566558785327, 16.4868120951869], [40.731601036252464, 36.10101273576037], [30.502637833862856, 3.882918893394077], [33.076664413954695, 28.857477683615386], [34.846952983291864, 31.434172609282868], [27.650788179546375, 13.224875220124204], [34.857315125315026, 1.509928523147902], [18.599929909998774, 2.3206656799052148], [36.925790725068644, 14.12851626457654], [15.805651954466427, 17.783988073592223], [37.081415772452516, 42.82068493439693], [7.6718203811247605, 35.689403427941116], [24.7948538131702, 35.415455952905084], [19.415258257052947, 30.321518490980914], [32.11925624069724, 17.145784794257324], [26.37583935206827, 30.28901005741788], [0.4513979588915029, 4.825937569201461], [22.90463700285675, 17.371743280578034], [16.262742598766728, 6.743668048987194], [20.968118753067742, 27.59668848545455], [41.01550369605357, 36.3214697321101], [10.710653454017722, 43.94919470990548], [44.89542995521797, 33.879210869426466], [3.686585867835812, 39.064854116024925], [48.094798143209324, 8.010649219422806], [29.136781976696657, 39.089901482698274], [15.053731592861203, 13.86658258677031], [46.51510184885456, 29.010405020306667], [44.62544568807644, 38.2190479790273], [15.524579230395657, 29.802145663274555], [29.966601690304884, 13.429615860423578], [16.080574609907945, 49.534063582908175]]"
"(70, 9)","[[17.20194948653999, 23.991254798229946], [35.2355733051813, 30.036789335917508], [41.5718785525092, 7.196812631046868], [23.473700100747774, 5.456223301416635], [41.3000353761728, 21.182917959493214], [30.18220313812489, 45.04046191871122], [13.922021086642339, 2.944443422092463], [1.946566616965495, 22.609624779233485], [26.163474714296854, 10.188659797586775], [46.06311914144196, 22.197846177182175], [47.56130569316308, 19.122766584630757], [47.872765359049104, 10.297404461530075], [6.049380988868169, 7.833442444805821], [43.900619015771355, 43.42539698558475], [30.08442616228525, 48.54471801152765], [2.9569969884866767, 34.34196016716452], [23.33691409836164, 16.35028305138624], [21.33623506690956, 2.0063462158923517], [34.66591197104782, 37.81687107675326], [47.03241700311352, 24.809054688545217], [45.38658456531503, 7.222587421918786], [25.08148747435717, 27.291495141306164], [19.29193153312819, 9.5210731447135], [30.16383181620896, 12.866958946425584], [27.289918166111683, 47.99626681867269], [37.43873588549424, 24.203783503858972], [14.794436527300025, 48.346609555514455], [28.531251294399695, 27.630777943680247], [43.46620708379119, 27.571213561623214], [20.044917820506253, 34.092384871697824], [10.441829731861496, 32.087553049587484], [29.262990856804826, 17.895242778877122], [36.94972274014002, 41.24042114545904], [9.945747743598998, 15.988715614626292], [21.811240929189246, 9.55382443839139], [5.202900545382628, 39.24159329164596], [48.58664693597405, 6.069642115418905], [41.77178999332993, 38.59461159106349], [17.764266309196326, 27.342830591719963], [34.68386763227607, 7.302291825526453], [42.0811292750379, 1.8933719038936148], [2.3943645101231095, 9.937178707664579], [35.900431892009635, 44.89820708757365], [36.554268018763885, 37.615171859776034], [33.88101087075472, 19.010321998959366], [30.06752077745647, 28.160925061767845], [37.15286471625694, 29.050091598726134], [18.075314724120396, 1.523445770290227], [20.618102369809165, 33.8377051131563], [1.808773200623215, 30.415134421686357], [31.543624632238735, 24.352755770755625], [16.678506141693088, 3.879706814162931], [24.50124018223977, 17.325025857997062], [47.06817972109295, 30.258070513396923], [41.087750466882234, 37.06299060056675], [14.809528174800485, 7.503011741601728], [13.976292844744098, 10.34919922315109], [26.938613178657988, 32.989138399126205], [4.475377113515982, 15.400897909478905], [30.37254422456406, 26.736374925882505], [36.251606197321294, 5.576918053689939], [41.848500615527726, 20.830252313534903], [9.92627620010782, 16.423780974304808], [31.297657354233664, 23.21492347959048], [23.523125661162503, 40.41568580295292], [36.27631804195053, 2.5496771950930865], [18.18560736526564, 30.117716233566632], [12.801181229216407, 11.236039444238616], [22.242494314541112, 5.175360260897078], [34.44776357246052, 26.01576307297731], [17.20194948653999, 23.991254798229946]]"
"(70, 7)","[[5.803645378597233, 0.714755907893927], [35.00826944387907, 24.30663015273083], [31.21182717228215, 49.86383650031381], [26.549275603501698, 25.959245613525262], [12.966297424133872, 24.168609324512207], [12.988665916960873, 16.499360621075155], [14.690079933761046, 1.5822492065556637], [4.414520531621618, 6.6837323324330455], [4.251409895981384, 9.509958213142443], [38.50881568474491, 19.447573546811153], [46.71207863053715, 16.76592934996876], [27.7226015823598, 37.02937319426134], [29.80661985611308, 44.62689837963254], [33.59203627098476, 38.29122206858592], [21.4099955889452, 38.84276874336914], [7.743398485600212, 22.57680670836873], [25.440555889321427, 18.39803580819216], [9.655484760933286, 20.329216397807848], [10.246492568549947, 21.070293266431033], [49.5038948175126, 17.315194518695957], [35.9256242738482, 26.02379059668114], [11.818255180425325, 36.60217454361825], [26.158436092174508, 31.86870836917161], [5.644204659203722, 38.05571314904676], [35.912575840271025, 1.2027379197581733], [4.873239308254529, 13.16989667926487], [16.84921810243443, 11.328265467791605], [47.11573966133762, 11.862771197335743], [1.2408218356341316, 27.8970481616029], [23.515519798239815, 23.891293381912863], [9.29982094682314, 5.641762711133186], [28.272755256455202, 16.737322704252456], [46.35961161157165, 31.45553319882245], [35.49196990550599, 32.33479680978443], [49.93286459128811, 22.653982376015787], [20.18972738501214, 30.300530539656158], [2.035684373712021, 30.021890711674885], [10.262735232405662, 47.94767881113606], [10.141112943336328, 10.941031330349544], [41.235245153032174, 1.5779368719953002], [9.368723865036921, 0.4257239477982122], [27.231245546015774, 13.860619304101451], [23.027440895394502, 27.394856112500086], [38.322939940938454, 4.081850528333275], [49.587733537109266, 16.97591500051447], [36.880229190179115, 11.600995645727764], [1.5208388963221464, 35.77673656893801], [10.330671962362963, 37.450636519322586], [32.58401197694612, 8.235992723433528], [44.416523015312265, 43.532567169188916], [22.18413848780645, 14.35203232387181], [14.7974049355593, 3.6644551999404196], [4.702337549130364, 13.767508653423665], [36.04149943715887, 2.097506232038071], [0.17531159542185648, 21.06125946691088], [2.41162509921089, 22.785990041855786], [49.26158446533855, 21.560590399011442], [27.286146188740307, 39.44566652308205], [14.322415219266304, 47.61632877756002], [26.24699395086154, 37.45550519822156], [32.40734083314628, 35.91647516069118], [45.39073008264241, 9.488100113446468], [36.47609117242188, 27.195945492416595], [30.37463233877194, 31.440708222932845], [38.77361444971914, 24.791317019282626], [26.443893486167514, 22.418047352140192], [4.103735953426607, 1.51834867876528], [11.828844029989188, 27.206421498017065], [13.711853076116382, 21.394927569032244], [5.184423334030397, 5.5723143746081565], [5.803645378597233, 0.714755907893927]]"
"(70, 10)","[[47.5416950037319, 24.514128801472555], [31.745645244453684, 41.201461558803764], [44.85083694826642, 9.227605601032268], [45.28250637379227, 18.817922004302083], [31.440080176366354, 33.895818530132736], [22.397476791439175, 14.93021876306575], [3.3068619756671302, 13.984387258479043], [9.669647445416885, 44.538931706286874], [3.065792537909051, 36.844546589097696], [47.111578569421944, 9.060156006447977], [11.783068453321194, 31.55574755625427], [45.35957367161606, 30.84220908500585], [34.83639901126361, 15.039926131313491], [5.804623030190759, 5.647465276625568], [39.969502685370145, 30.694567164500487], [10.619459988586321, 45.1928701452175], [48.42628592257148, 23.50433950836765], [17.802240114878664, 20.53153011473574], [14.656172995136025, 47.897351665048], [39.07886600622008, 3.7129663077114685], [36.507140844042006, 14.03949822846648], [6.631671337558026, 41.41430643532785], [25.74769658074192, 22.813760479373475], [0.8528423008481834, 0.7437241323447086], [35.4705995231206, 27.967079494174836], [25.616821026604864, 11.145342511095608], [43.29008654571347, 23.93162805772552], [3.428350809446007, 11.636566945178783], [17.959066886653268, 44.30197463242026], [7.553136252308096, 49.06675010056088], [36.804498567733646, 40.8145408447288], [6.8453321242331615, 29.856655400191002], [42.68362687117725, 35.54936537183501], [48.82950026004497, 39.628920670917175], [17.660023054024432, 33.251939632581525], [24.358584629813297, 13.468080805497095], [39.460003387213845, 15.788906892816323], [10.95126985696216, 30.900469674389647], [22.15433825988249, 26.221453509574587], [39.87661300560029, 32.42647339143163], [17.636718122873447, 10.924749715705534], [7.84251720548993, 6.835011942688196], [26.68401856677623, 11.420621719004526], [43.463321798088266, 11.09941568770298], [27.671613746599622, 2.5435373076255265], [29.78261109164454, 20.77087451570844], [7.292342911889055, 0.9269511087814208], [41.029443297274675, 19.383095710168586], [10.616812531479624, 24.552393103069075], [19.217503250769436, 39.68463998000896], [30.817514821688157, 38.30746691673627], [35.03150852391221, 16.84987312178742], [25.706838757342716, 8.897158076379569], [34.42252911559043, 15.745135619848805], [38.637970716337286, 16.69844136774718], [10.537261582184264, 26.177013128319963], [11.440912216427623, 43.85594835855575], [20.599590759400023, 31.69398484323192], [12.687913394584644, 25.983839949189047], [36.693654386188115, 24.69079748718579], [28.37734969458031, 48.76963694483735], [18.585030682129144, 38.90495594136851], [23.618191770105362, 26.15795328277305], [31.89530839753494, 16.52506817677294], [17.333809792589282, 5.494443000351623], [4.361913519899657, 49.47317386532008], [34.811625381960766, 18.07795580770943], [13.19903056611445, 31.38938764439363], [23.75772149858063, 23.754518335651316], [5.25158262110369, 32.55290450632102], [47.5416950037319, 24.514128801472555]]"
"(70, 0)","[[38.94886637997864, 12.379448877244265], [35.280065677790546, 48.59000634278373], [49.84525931601295, 8.855445497765768], [9.431372716971092, 1.9294125027558728], [24.127976453428605, 9.944162378379012], [27.393944094301194, 23.223802533664124], [39.08319099937344, 45.991395172687334], [39.1764014756799, 42.2703532942157], [8.77913619838232, 37.749828275368266], [13.906406637944773, 41.033533436000184], [4.234942234294159, 38.1382259282968], [44.51733496963388, 21.26032033651082], [22.062590633697134, 23.792438581201726], [3.103414534831672, 46.0235958664864], [49.971320565894, 44.49387227255995], [0.2316315211992992, 33.74505787242245], [16.886844428916838, 9.944026924066495], [16.61379254482118, 8.796267281930392], [37.696162726746536, 24.014696417939934], [41.8451330240368, 31.87169367358394], [31.475613824587867, 34.365317859910924], [15.325048330380787, 17.461593281266396], [19.645545032313727, 26.947088100168415], [31.44643695786145, 7.77285432151838], [44.21428197459525, 4.083082660707388], [4.262102004982632, 43.701961396009494], [0.35632425803302503, 38.34903208496363], [29.35905673578711, 4.205770804215225], [42.92312108003523, 44.04294051352948], [30.237761446212865, 1.8580122876318772], [28.526525536505353, 35.450841785103584], [45.75392648515511, 19.91233191489593], [19.453025792582697, 12.201546198786234], [1.6235968992537653, 30.672224482301306], [14.094283668177777, 44.70253086198699], [10.675724725846598, 25.17991439208474], [19.49447089528713, 23.32817919477116], [33.54860877499407, 38.685961073399376], [7.693936777906673, 49.47508555604513], [34.03973491706536, 12.333843791298726], [38.35584069971875, 37.47466264149017], [44.263805527928035, 15.552066332214991], [17.86913451454234, 7.306594773891567], [3.282792324588235, 17.205767523246635], [7.63031726872942, 24.77218310789159], [12.07844590954359, 37.99790068393803], [12.002390235560274, 18.42371717754119], [37.18830978267287, 8.681585021360922], [0.5889818698933236, 48.91056433571644], [9.161158942309806, 34.69591355002805], [0.8047315649373443, 14.498494245317561], [24.99584060850923, 0.5057803076000955], [42.23707066788583, 38.414652642579654], [18.090264368800103, 31.135517037130622], [40.73797834923585, 15.98422075530771], [14.22569708253537, 12.518444330788576], [2.891969287771418, 4.990975324006087], [24.857164440242798, 49.922627613437456], [39.53801584228724, 46.25943987782166], [40.67331306371974, 11.03071522646305], [37.07516473974063, 0.9158937334966755], [31.767761576724517, 6.989219409262798], [31.33484398991644, 15.983303815703026], [14.041006491350805, 43.557111042482866], [28.087010952384205, 43.638137817999116], [16.633312674026346, 32.77604424485824], [47.46182450384828, 3.1309492134888597], [8.147744566643928, 47.6875094932104], [15.341103170481107, 23.878467333474834], [11.37172417514985, 38.33996956426697], [38.94886637997864, 12.379448877244265]]"
"(70, 23)","[[46.568278416584405, 3.2791914017637644], [10.994975468374113, 15.043037314426206], [47.51348706171192, 6.2587456089715], [17.259719421589782, 12.761866830888884], [22.532456426289617, 36.72656276235406], [23.320759114845657, 4.981571199788948], [21.350491136688916, 36.78961506521085], [2.215435000940852, 27.921991129493218], [6.521350079095684, 41.121431742302896], [1.78111624089492, 28.765779250712807], [18.55210337865063, 4.653799976015799], [16.37295267333326, 43.1077429776043], [37.569543573203795, 42.092376286110536], [29.894039605420055, 49.30378277489282], [21.07900472594096, 29.444629894787326], [2.298759847154064, 37.98251197727515], [22.114603388806675, 4.631631964808836], [25.55812707944836, 39.35977495831289], [42.96875071108868, 25.384020832685994], [45.16159538191243, 21.426632965868965], [37.044465223979316, 22.63959736812265], [14.523610517107993, 12.884986023232637], [23.702975413360594, 2.505078277055955], [29.78339808646759, 8.78473685882868], [12.17533295981233, 15.091468463932278], [7.670422803206267, 32.740144930880014], [37.56639643798937, 40.13623125636012], [39.15200258130551, 42.51118875392474], [30.034791470997657, 10.652210976289533], [26.969059793267313, 13.262043929361218], [34.27330785561225, 18.11134327619368], [19.046485725907058, 43.78255193397283], [3.730297024946605, 37.43879796062061], [43.92265664379627, 7.817083086109767], [37.49164515428032, 4.39655393013747], [38.90747397658094, 30.27153092864393], [25.667037159992557, 39.89342458882069], [9.611862302812746, 21.190019007240295], [1.3561643559100944, 2.866864228891947], [14.450850190626474, 47.56862015138379], [37.00108789536631, 32.70484526980091], [2.6344553630578806, 22.582884548425003], [25.037121180196426, 48.98870579468076], [39.46588598589598, 41.539246409437055], [44.92765035630292, 9.274960346059807], [6.230708433171261, 36.39954365991207], [47.619171981868874, 20.543694797119315], [6.853430136086608, 2.4764201789091], [25.260859239232243, 43.95373445565987], [20.38971856095562, 3.360632063012059], [49.570591491739684, 38.681298918439396], [22.2720282156976, 33.96481946699561], [15.77569303450968, 1.0792494938423658], [26.947707732052855, 15.858490422916738], [25.40963110714382, 8.260044441678737], [24.703484778615213, 14.378205471709137], [42.94879492477372, 25.412806572018166], [12.472065243894553, 23.630218604348013], [7.839006138517712, 12.902723583904413], [29.205220286801612, 23.475328077303082], [13.310582595291137, 12.062603687126462], [31.056207682043464, 47.16585035856714], [5.581822776928363, 2.1576221450375686], [41.491717236619806, 2.2928919211773593], [48.94958846611344, 2.251505825040473], [36.3057059278857, 37.066605866158305], [47.9712697300793, 8.783981603752606], [16.634393789454876, 13.04935785801345], [17.605350180878826, 12.46423045746271], [17.11399547817967, 17.272639134190293], [46.568278416584405, 3.2791914017637644]]"
"(70, 13)","[[40.52271092281495, 15.586563551137338], [14.758088729282093, 40.38153019781029], [22.274695742278876, 21.41129183345064], [11.604915016417067, 44.11542888422014], [8.569202371156749, 49.9595403704233], [36.70439496643251, 4.383423582982616], [32.256389600012554, 24.82529324052665], [12.709348398932763, 17.027746562343243], [22.762954925434116, 11.233179714188445], [23.788305095595337, 37.57776464551444], [2.2117795030570986, 34.12199627689378], [21.912050175289792, 25.664011001686482], [0.39849814595498967, 48.4409332541963], [13.341447120440098, 2.723164161541175], [37.467582651765916, 1.1385736819681525], [23.448401851945487, 24.08059873741206], [48.41894634421279, 31.711230589664307], [34.91930946342273, 23.680733275804215], [46.97295242126673, 44.52028036431381], [23.367658424221062, 47.25357302744452], [49.54711647057304, 5.307495041226062], [14.466796574794838, 22.895135162370977], [19.008326700882787, 48.22823628546951], [30.490285292740026, 10.165138390303419], [10.94736127217818, 32.85689305964684], [38.52955259599243, 42.1532223111352], [18.691390446134214, 39.28059680434185], [33.92007778659038, 45.93245278579702], [12.903717528210318, 1.3450954253083625], [38.07278987767583, 17.817551997314744], [36.825852671844, 46.399767720695614], [12.714530699989218, 39.573566906423466], [35.96193306707399, 2.751581139074238], [25.5075322934888, 37.40131631243486], [23.79134367402107, 9.498506759001746], [0.2468617253469696, 36.79447592532494], [26.568183801543064, 18.908177411975686], [0.7232847787427221, 5.984853267844797], [10.162582253146347, 21.813251199871303], [14.363755088991265, 36.64797880563198], [38.451925676089694, 29.190817231698603], [46.64710253176762, 24.689133735240237], [38.39071502988149, 13.62965067120238], [31.112070391780065, 26.542623718864526], [19.423399227589726, 14.258255295928912], [13.831780785056363, 40.8885615665133], [17.160255277864955, 6.329377357343791], [39.564650740677806, 24.51075498146632], [35.38756993530496, 22.066658315851974], [46.90426225565173, 40.34072747921476], [26.24618704302828, 40.514420533067394], [3.19841532472977, 7.94854590866475], [6.404322834838549, 10.164354381222706], [26.34476103521906, 10.906675344657641], [23.023944860995577, 33.46389634424695], [45.33930937048953, 12.829239543521542], [20.289890267763592, 24.107763725449633], [7.017992096922098, 4.7507148633285645], [26.621628182515394, 5.9849356918171335], [7.747692520942351, 36.85023617394687], [2.257135168674612, 35.824413261060464], [37.30984074096726, 16.445521232665545], [47.81973075490239, 45.377235284153336], [23.046273926743176, 37.018094357758386], [0.48454954532670125, 9.254805889972351], [49.21114986498835, 23.364260939729277], [29.130808116054176, 48.524498689622504], [18.54615691191694, 41.57074814290218], [13.102945173170177, 16.199927992638948], [34.48856394843577, 28.761461508695184], [40.52271092281495, 15.586563551137338]]"
"(70, 16)","[[3.6889272481058777, 19.939753742482676], [48.71797655758955, 24.839452859333782], [4.912632013970453, 22.34272495298481], [3.446883293231423, 20.967917546827675], [46.202412235202324, 25.80824671994059], [23.657312526517792, 3.7940950666425333], [3.433831981403496, 39.37235741008696], [48.49066108666448, 21.260057017359717], [27.286491606502395, 29.565648657270078], [21.906765608454766, 5.954708988885366], [15.099803068945167, 7.0178276799487405], [0.2888067306709208, 43.916640625895525], [6.014757189138659, 41.632208286875276], [41.681998916041515, 12.354943586739653], [30.05255346916415, 7.433994727963055], [37.31243986837383, 36.584630513880875], [33.048806533869254, 24.787476515001057], [45.51360138806551, 19.73417787014403], [29.911815808574655, 7.107631380550805], [30.326253261971463, 45.463927999127925], [2.1182289483449965, 21.423080938966088], [10.568703568448129, 36.5862783073884], [15.144203934028466, 47.338472403512704], [21.808475298103247, 33.22655500075625], [20.03557476752685, 33.32101554175239], [17.710736606705257, 10.753724348810573], [0.13992143715208516, 42.210768230670986], [14.63333956071629, 40.33570711541999], [31.307884229782857, 6.451206935906095], [37.172912943913815, 1.2506129494310958], [31.219179790957153, 28.615366055175677], [39.73123315593703, 7.179461062688219], [9.447517342075617, 40.60385521017258], [19.87789840056574, 11.403450972608997], [6.5778741389130975, 10.322535368004038], [10.439611221253614, 16.05609709413041], [10.530041593190603, 5.744541329929093], [46.466692342287466, 36.80354351038922], [22.067951577432737, 32.51578138379319], [47.24066644242814, 47.36497326392931], [10.902680712171808, 9.552180618449558], [45.23703400508786, 41.25384744051837], [0.581182693140031, 14.690692656005389], [19.685218956245915, 9.801452052667942], [32.9509912751559, 26.318990971074875], [5.153963999539529, 46.65429910187869], [14.691668979940209, 25.129877194976768], [17.678363006052294, 45.619116480041164], [41.84338826770163, 49.74012682821558], [29.806227044752333, 4.898454821568326], [30.139303069933487, 24.637170084290975], [19.63491563804627, 28.8605693912451], [16.209449610906457, 8.609586908859479], [23.78551669961741, 22.142086892576284], [19.987643044395547, 42.951154480265274], [37.162238216261414, 9.630698125360171], [1.3272146702948018, 13.318123020831536], [29.394428492525005, 32.90417745330484], [0.12356796613842147, 30.17492816335719], [41.90409897011284, 16.113175679532198], [2.052605752356662, 16.70625841679779], [16.04950918846029, 32.86219963521974], [13.380278556952401, 26.29237522044585], [24.490040815881365, 43.806023302525574], [7.39528680189302, 5.084336794107474], [9.360313497866091, 17.34654898265519], [28.957863668502487, 31.67127039096923], [24.237939872552438, 32.60488023069685], [42.47922795149483, 22.17118899384228], [14.638704855478407, 48.225166428834264], [3.6889272481058777, 19.939753742482676]]"
"(70, 14)","[[24.00293563905897, 47.742271866519985], [4.647286749991558, 47.06992297469494], [39.201531984866776, 21.576503991845897], [12.662101990164492, 36.27565132569829], [16.451781515239215, 5.493301627747849], [15.92732971211826, 3.4446349128787244], [19.68593705584477, 46.496213577431114], [31.271103858001343, 31.02505920735879], [12.569969416451704, 7.112859341063638], [13.770451238311987, 39.807046804432055], [5.6885164684583325, 40.436158442363215], [49.808144209369544, 23.06474479468326], [4.8276326879286735, 4.958277531675987], [41.51347207748839, 28.635468964537953], [46.78376618225632, 36.1882058044111], [16.317817266482358, 2.1504965597165526], [9.431213665217825, 27.990852871225197], [22.645982334348037, 22.501238627600255], [24.179738214645653, 46.53977693858772], [0.04767939588998238, 24.099256313319028], [9.795023505878053, 4.966677777742278], [18.32731580030028, 3.398734978143242], [23.019346229882675, 25.850646219523377], [15.545218345336826, 27.17002973914343], [38.16744194596913, 0.02383774616372958], [39.89858098050246, 34.66575495381395], [0.9373931495744003, 44.34147668517812], [23.77007604205417, 29.585324400669755], [24.380476648043025, 43.883257505910215], [9.891725975372657, 18.10577093498521], [5.4106620651678705, 47.81769331207289], [40.54456802758361, 49.99408889914324], [43.9719812683874, 49.93981682199742], [32.38693008999248, 42.76652620644384], [33.41871517806275, 48.26728166729857], [43.856094346104605, 30.306329771905066], [44.13955707241426, 45.38232504447578], [39.901039059690014, 20.416413409696865], [12.15885775928282, 34.09805284359444], [10.585233866065852, 14.710129951711965], [35.16371396873834, 1.240568101386763], [40.966798723975245, 29.633461726921027], [1.7173178318223903, 18.114519919001754], [7.266327103709874, 1.811713602049836], [15.940708080419192, 16.545666636046175], [8.896898058904018, 40.07641225101619], [33.67595233488095, 34.02855727495181], [43.447855506291475, 36.46099504983679], [25.62131451790581, 43.0454998467177], [21.742008708612204, 11.757078229062346], [40.58737425657358, 35.75886532924283], [36.73593060556863, 48.46959672226511], [49.86426935009432, 14.909762963327116], [11.546851717570334, 39.08633190883632], [49.30354256525906, 36.40235225234108], [17.55143357543867, 8.69737735235031], [47.38377555429626, 12.300024346757121], [1.114716543069505, 42.836437412941706], [26.97414179769896, 11.506390785973759], [10.82417220745358, 30.999473213055182], [41.556262405072744, 16.472319543783133], [47.531338629503225, 44.675608535087655], [36.75316890138906, 17.17942394856807], [34.827112629212216, 1.0401259880225222], [14.98823198978647, 44.18521271392952], [5.651303837364935, 23.43429963114693], [20.635755036105035, 33.968075095011166], [43.93282272292511, 25.673713309040323], [20.651726653739093, 2.6207917300082153], [2.2270972377277154, 33.374873541746915], [24.00293563905897, 47.742271866519985]]"
