"(20, 20)","[[45.89221505273211, 24.356471403975867], [18.438695513549835, 20.762570582193156], [13.201979370947264, 42.47660762579195], [6.27193264294964, 37.574035098453045], [2.8573689647294174, 7.338161819946793], [5.3606798755330365, 7.370135348334545], [12.448943396886431, 8.530727305883978], [49.9070406053552, 39.05169270423103], [24.29697571108902, 44.43384911388982], [37.52561077778837, 14.442264910883418], [3.5023684510915087, 14.004110719743329], [21.193542086896056, 38.516996344947586], [9.653928690164582, 5.414004025082081], [35.47457938787742, 36.56603005894794], [13.265509776913099, 20.503492977593922], [17.886529036688515, 14.55686571327674], [47.004460168499, 37.22144000772805], [27.9190338781203, 14.686213535732673], [18.03959307917603, 48.51696667307503], [7.991362351489418, 43.914641404843984], [45.89221505273211, 24.356471403975867]]"
"(20, 7)","[[44.55528255424793, 1.4997956528384482], [28.910994463989066, 9.594027181594106], [21.861943967538544, 10.52581247766824], [18.333840372991382, 26.812512730126997], [47.134110065966645, 45.03320021127672], [19.393844825280038, 38.36590312131834], [7.502551695036597, 47.03107291629903], [20.839384370287046, 18.03690231097339], [26.530192898694132, 39.55636823552863], [37.98788480251866, 11.60619665486074], [11.541779343329733, 14.937158097155129], [19.975796967267044, 14.66212060104422], [8.340215759215841, 35.34379002805954], [29.903162224613556, 31.321737257122944], [49.65073332045768, 39.630682672164816], [30.36698185880134, 19.103642437055406], [31.112909290720513, 28.447630761757285], [16.14269014922945, 39.52910514130511], [35.65558547226788, 25.78442633924497], [10.167629172498321, 30.35606267290935], [44.55528255424793, 1.4997956528384482]]"
"(20, 9)","[[9.894273248303625, 19.665598241080513], [46.196423253344676, 41.454472403102116], [41.43807830946675, 26.896080402602447], [46.42528587259296, 37.99459239352767], [12.277662289630726, 19.01516374936098], [24.822262944228502, 6.941511937550754], [32.993818574321715, 19.8413059275384], [1.1623034492912354, 17.72266952266054], [42.95690019409575, 4.265136775939355], [44.032940770204846, 16.15989367607142], [5.572418647280525, 8.730618527954203], [1.2291328821580794, 5.830139406426438], [34.84007803891072, 31.182368176794906], [19.505556070652702, 35.696015095359044], [5.548508381177064, 47.18698476449582], [47.92243457517086, 6.8477694909024835], [36.60838544959712, 41.562329964804924], [11.233895305671787, 28.002092932173205], [12.69343793552622, 29.127688268646196], [32.83284215168745, 27.228048039879805], [9.894273248303625, 19.665598241080513]]"
"(20, 4)","[[5.108334273703225, 47.919308414218406], [28.606508896528155, 45.11283652720973], [19.996274963149297, 44.93966778469278], [42.8765933530254, 42.96819023677144], [16.473817121739522, 42.92182287314666], [11.881567607018034, 33.97887789289565], [6.3154346257332685, 2.0105349587500987], [12.506338183675409, 16.46728007179451], [36.491817090114175, 11.212967436641813], [28.925046248229453, 47.1456910298475], [28.63435153953561, 4.377210554992839], [43.33966407476554, 14.913153960755599], [45.8728550058186, 6.801625283116264], [22.536248825397358, 48.16045280217913], [48.86778624147006, 45.93463106710644], [37.151450778264, 47.46648154511176], [4.665318996116352, 15.988551723073558], [49.01467763336138, 14.263282746391548], [20.84467261544365, 43.44259131109915], [23.45598171700519, 47.8575260919109], [5.108334273703225, 47.919308414218406]]"
"(20, 19)","[[14.339482412699468, 19.310501520205808], [20.38812907022225, 34.818123010127664], [21.93960909423075, 45.48316087571781], [47.36222910502042, 34.16229053182039], [49.84379513751633, 37.90617063287181], [35.707450263848735, 19.53083720554904], [32.48121487907819, 2.8252157328572167], [11.957137100108895, 20.837278167746426], [10.60687590413399, 47.95678533048576], [49.77800257483476, 4.207075501271368], [29.23586582455612, 14.361551077747059], [8.636453509462921, 45.24196400816488], [8.482048803356633, 39.088652126905885], [18.835266730583438, 46.8867473122104], [22.553433740739965, 43.1812795599453], [18.618036846765186, 37.809907235574414], [16.380720571129164, 18.296529300787277], [42.354282047508015, 28.023763316856957], [2.600280979834774, 45.19929391703707], [12.122463933726868, 9.057650571836223], [14.339482412699468, 19.310501520205808]]"
"(20, 14)","[[15.000104215374604, 3.06811062883357], [24.42833560902039, 0.8356741380391441], [42.45766886331479, 45.36397327746052], [40.541301270871465, 6.878117746990125], [13.080216753045748, 34.81912030726923], [12.531252093410838, 23.767663124094714], [0.8412533211641149, 47.89627964190242], [41.118466797080835, 10.06072195861934], [36.64779645527247, 16.380728428983232], [12.109068846190862, 13.132694553864477], [2.786941347648569, 42.304310885106574], [32.92583306143408, 17.48479037249532], [5.321400352401351, 31.235414837214837], [13.341668398191914, 22.1977260920304], [29.718177939903732, 24.124690674104492], [35.75932920798764, 8.588141503176894], [28.851218553544822, 12.422394474081255], [2.0730476764299732, 44.80272810121964], [47.442313379838815, 49.6263432164106], [41.7697817097054, 15.225679829404793], [15.000104215374604, 3.06811062883357]]"
"(20, 16)","[[37.45559676267124, 49.78198354830758], [46.19945554198973, 20.631793483395604], [9.71029349855071, 36.40858122740534], [35.02119206010572, 29.741093808412618], [46.53710875876047, 2.421940715835369], [34.987355758678994, 41.579830404344065], [40.225405714019644, 25.914915706360365], [6.564683257299453, 20.266443038997373], [8.749101357215928, 13.751682799943431], [12.320790189815629, 44.905678382605736], [33.28962088445901, 19.3872978457841], [10.308121998232679, 45.20579416866594], [7.278909465331996, 11.447301675514392], [36.40895088047868, 19.88892690686268], [38.0845957043239, 43.39985395951157], [39.64435504352545, 32.92579353497314], [12.118443921079864, 48.26513994737127], [36.114525104524375, 7.869642151190975], [12.38727190073175, 7.619604872082874], [34.05965158101915, 49.67612942358556], [37.45559676267124, 49.78198354830758]]"
"(20, 3)","[[6.443893487625097, 32.12450219196289], [34.68838664887443, 31.256493339385855], [46.53810761270665, 28.071707905944464], [37.55222720877967, 8.525427165860473], [4.969791559476305, 24.364702721147392], [37.18026974489435, 29.747630251745882], [11.253882662643738, 29.17319428809979], [31.06378408675044, 37.98350937663371], [39.2914583097607, 47.37384730130222], [36.95917867152601, 19.715032096473244], [49.63680376038398, 17.0390003323769], [19.368490877707117, 13.404551508277807], [48.65768552001246, 37.78447082202642], [27.21965745427129, 5.15019033010729], [30.340093237119202, 11.358628136842203], [9.605330837135535, 30.030792400345618], [11.955403186802721, 45.116341796526484], [4.2921192087647055, 19.997216660051865], [25.48545258308116, 34.70671915415598], [17.33178100201415, 36.44559850673127], [6.443893487625097, 32.12450219196289]]"
"(20, 21)","[[36.580461355409874, 44.79533590928986], [36.62882947396335, 24.46557250932933], [47.4942730598362, 2.795183853256744], [32.64953531220541, 32.12507083206758], [15.360468420031614, 19.08028869148226], [14.826659533742465, 29.451286983774427], [42.710084234623515, 33.607421476345614], [38.43466848910455, 14.559850900506765], [22.971569933010556, 24.937851434156823], [49.45635322284815, 23.351304525713235], [43.46205323576772, 39.04359244305836], [2.110549908399478, 17.227840692138212], [24.675331689024, 13.188307280123102], [11.151278883147137, 22.55525108407104], [6.032553886560166, 45.2055612274612], [23.696561482797634, 4.338663964903971], [19.456757258140637, 41.23002692296426], [21.133111404697292, 36.05152028935839], [10.141920845251773, 31.39320485712757], [1.9866805137476073, 13.692798045098725], [36.580461355409874, 44.79533590928986]]"
"(20, 0)","[[16.115112770803158, 17.763499899218377], [2.780533366397936, 12.056926397494887], [15.116429486909656, 14.031507729647991], [19.75691157748746, 41.91041152663463], [48.48021773058064, 10.287696103795973], [31.50088590717428, 44.347048088673375], [26.743282871275305, 0.8571710169791968], [14.528217508768066, 27.776501325772525], [0.24147874193298224, 12.497073890095379], [35.06913749892586, 1.620638630203003], [11.207333135948355, 45.5176492661376], [4.069623270686701, 49.96507949381493], [17.293276045878407, 49.454225172708504], [4.078024506081757, 25.727650779635567], [13.091743309369107, 47.93115277282354], [30.515414299478145, 46.404160994455125], [6.605747299879727, 26.387881646119197], [48.97229244834993, 19.998125720062752], [30.86322432159831, 8.996750306552027], [5.17422773629338, 48.57913359385886], [16.115112770803158, 17.763499899218377]]"
"(20, 10)","[[37.96394515393745, 19.67382852524179], [23.01987520699587, 45.34476481625405], [32.85584038602396, 0.5405158745176775], [18.500794380196094, 42.83994890606118], [48.37164978220338, 1.1061406332277202], [7.639086452748611, 1.2621114721368953], [44.06355852255002, 41.14343634542356], [48.821300025211336, 43.02432595027471], [14.345684946262821, 9.914652681029363], [24.395227154899057, 29.84515974795279], [7.640575191549598, 26.725910060654947], [0.5092424259638406, 35.577989668947005], [4.708540184043053, 33.77677251674942], [48.15062208628385, 11.470808546555771], [0.7211587246879481, 47.70369693531555], [37.45924608928431, 1.6636885816676605], [19.434681450427398, 24.20463056781521], [49.094639187877306, 14.294185683690536], [18.192417481188873, 40.47054236407151], [49.840266017705524, 3.8136110185700622], [37.96394515393745, 19.67382852524179]]"
"(20, 5)","[[46.157072568064024, 28.603705572336235], [44.17097969279901, 39.13512874699669], [14.365146577330023, 40.66842817451518], [6.343066439309997, 29.775097780482856], [27.690956871858035, 13.38281030511892], [48.234778713555535, 37.23108926619377], [15.530942885338883, 2.3535231308205895], [40.74437877519511, 10.059311723251191], [31.779974303780957, 37.57520832499683], [49.931100363878635, 34.1503172523363], [16.5793067935178, 13.37942636139649], [42.58161376973427, 42.87968997022767], [28.994111912507204, 37.51901599185493], [39.195886466405966, 15.597112116934369], [1.0425710037728741, 18.999333218343068], [0.03171346690853949, 27.741512069912332], [15.24234533075165, 9.242177887503233], [28.992775574666872, 48.11133593185609], [47.791002587197575, 14.657194649033778], [47.4681963419781, 8.145531438626069], [46.157072568064024, 28.603705572336235]]"
"(20, 15)","[[43.01082826100214, 49.706698839872296], [36.82714392656019, 34.22041951140849], [27.004301009314414, 4.953235757404823], [12.634737575413507, 21.417297869567196], [32.4583926702061, 15.427946020097233], [40.21127301571412, 44.00310359139426], [43.5937737806146, 1.988580056374517], [21.45095842884312, 22.177664591202117], [47.69842632469026, 0.20631991448316067], [21.421904001072917, 10.816800196212629], [1.4124244956728482, 42.72468776196375], [19.203405098552984, 7.121156148901614], [29.235093766309827, 0.22497821649711813], [3.867124090373031, 40.18175033498363], [42.663220767275234, 5.655055433887274], [14.562226819085417, 7.537893649531063], [40.14060572656574, 17.733867912843017], [19.03239994509181, 9.702055682873295], [18.97787432262006, 19.963232495169336], [41.64141129047286, 44.83912312506561], [43.01082826100214, 49.706698839872296]]"
"(20, 17)","[[30.029369226601222, 18.995854845080718], [4.448480618885692, 8.299029733723367], [41.79683897613024, 13.0710874101937], [45.45655770396815, 27.857149169678628], [0.5970984452195849, 25.63966562627924], [37.83057639712319, 1.6686907562492914], [42.69620403375188, 7.811059518497604], [11.113635773412128, 48.51879968906809], [39.96997014382189, 30.494548526303227], [5.912658450953423, 39.87161593192242], [33.617686575572954, 17.631429472528133], [28.057944288028036, 46.85725803205227], [25.178845771399672, 40.66817793976552], [7.697103116105541, 28.461660587386557], [43.39428349836509, 20.786946889537994], [4.252660008517345, 20.22010524928805], [3.525053742533796, 26.887924341532205], [12.045394582649415, 5.717576905655042], [19.746333952157585, 14.270704724878842], [48.20134182190422, 24.272544763134935], [30.029369226601222, 18.995854845080718]]"
